Antecedent,Consequent,Support,Confidence,Lift
Romantic=no,"Failures=0, SchoolSupport=no",0.46835443037974683,0.7034220532319392,1.0215136434802057
Result=Pass,"Address=U, School=GP",0.4962025316455696,0.7396226415094339,1.0215067950917007
"Address=U, School=GP",Result=Pass,0.4962025316455696,0.6853146853146853,1.0215067950917007
"Activities=yes, FamilySize=GT3",Result=Pass,0.2481012658227848,0.6853146853146853,1.0215067950917007
"FamilySize=GT3, StudyTime=2-5 hrs",Address=U,0.26329113924050634,0.7938931297709925,1.021458587164632
"G1Level=Medium, School=GP",HigherEducation=yes,0.4050632911392405,0.9696969696969697,1.0214141414141416
Activities=yes,Internet=yes,0.43291139240506327,0.8507462686567163,1.0214126933720455
"Absences=Low, Sex=F",Address=U,0.1949367088607595,0.7938144329896908,1.0213573323482992
"AgeGroup=17-18, Romantic=no",Result=Pass,0.18734177215189873,0.6851851851851851,1.0213137665967853
"G1Level=Low, School=GP",Romantic=no,0.21518987341772153,0.6799999999999999,1.021292775665399
"FamilySupport=yes, Romantic=no",Address=U,0.32151898734177214,0.79375,1.0212744299674266
"Failures=0, G1Level=Medium",HigherEducation=yes,0.40253164556962023,0.9695121951219512,1.021219512195122
"Activities=no, G2Level=Medium",Internet=yes,0.18734177215189873,0.8505747126436781,1.02120672186703
"Absences=Medium, School=GP",Address=U,0.25316455696202533,0.7936507936507937,1.0211467866190993
"Internet=yes, Result=Pass",School=GP,0.5139240506329114,0.9022222222222221,1.0211397644062399
G2Level=Medium,"Internet=yes, SchoolSupport=no",0.34177215189873417,0.7417582417582417,1.0208867787265
"Absences=Medium, Romantic=no",School=GP,0.23291139240506328,0.9019607843137255,1.0208438676330132
Sex=M,Internet=yes,0.40253164556962023,0.8502673796791443,1.0208377354810396
"FamilySize=LE3, School=GP",HigherEducation=yes,0.2379746835443038,0.9690721649484536,1.0207560137457046
"Failures=0, FamilySize=LE3",SchoolSupport=no,0.20253164556962025,0.888888888888889,1.0206718346253232
"Absences=Medium, Result=Pass",SchoolSupport=no,0.2430379746835443,0.8888888888888888,1.020671834625323
"Absences=Medium, Activities=yes",SchoolSupport=no,0.18227848101265823,0.8888888888888888,1.020671834625323
"Internet=yes, StudyTime=2-5 hrs",HigherEducation=yes,0.3949367088607595,0.9689440993788819,1.0206211180124223
"Internet=yes, Romantic=yes",Address=U,0.23291139240506328,0.793103448275862,1.0204425474559136
"FamilySupport=yes, School=GP",HigherEducation=yes,0.549367088607595,0.96875,1.0204166666666667
Sex=M,"HigherEducation=yes, SchoolSupport=no",0.39746835443037976,0.839572192513369,1.0204031262854791
Activities=yes,Failures=0,0.41012658227848103,0.8059701492537313,1.0203788748564868
Sex=M,"Failures=0, Internet=yes",0.3240506329113924,0.6844919786096256,1.0202804964181211
"Internet=yes, Sex=F",Failures=0,0.3468354430379747,0.8058823529411765,1.020267722473605
"FamilySupport=no, Romantic=no",Failures=0,0.21012658227848102,0.8058252427184467,1.0201954194672642
"FamilySize=GT3, G2Level=Medium",HigherEducation=yes,0.31139240506329113,0.9685039370078741,1.0201574803149607
"Address=U, FamilySupport=yes",HigherEducation=yes,0.46582278481012657,0.9684210526315788,1.0200701754385963
"Activities=yes, G2Level=Medium",HigherEducation=yes,0.23291139240506328,0.9684210526315788,1.0200701754385963
"G1Level=Medium, Internet=yes",HigherEducation=yes,0.38734177215189874,0.9683544303797468,1.02
"Romantic=no, StudyTime=2-5 hrs",HigherEducation=yes,0.30886075949367087,0.9682539682539683,1.0198941798941799
"Absences=Medium, SchoolSupport=no",HigherEducation=yes,0.30886075949367087,0.9682539682539683,1.0198941798941799
"Failures=0, G2Level=Low",School=GP,0.20759493670886076,0.901098901098901,1.0198683837652318
"Activities=yes, Internet=yes",Result=Pass,0.29620253164556964,0.6842105263157896,1.0198609731876864
"Activities=yes, Address=U",Result=Pass,0.26329113924050634,0.6842105263157895,1.0198609731876862
"FamilySize=GT3, School=GP",Failures=0,0.5139240506329114,0.8055555555555556,1.0198539886039886
Failures=0,"FamilySize=GT3, School=GP",0.5139240506329114,0.6506410256410255,1.0198539886039886
Absences=Low,"HigherEducation=yes, Romantic=no",0.3037974683544304,0.6557377049180327,1.0197495804827674
Failures=0,Internet=yes,0.6708860759493671,0.8493589743589745,1.0197470968747566
Internet=yes,Failures=0,0.6708860759493671,0.8054711246200609,1.0197470968747566
"AgeGroup=<=16, Sex=M",HigherEducation=yes,0.23037974683544304,0.9680851063829787,1.0197163120567376
"Activities=yes, G1Level=Medium",HigherEducation=yes,0.23037974683544304,0.9680851063829787,1.0197163120567376
Failures=0,"School=GP, SchoolSupport=no",0.6075949367088608,0.7692307692307693,1.0196179659266909
"School=GP, SchoolSupport=no",Failures=0,0.6075949367088608,0.8053691275167785,1.0196179659266906
Result=Pass,Address=U,0.5316455696202531,0.7924528301886792,1.0196054329789195
Address=U,Result=Pass,0.5316455696202531,0.6840390879478826,1.0196054329789193
"FamilySize=GT3, School=GP",Internet=yes,0.5417721518987342,0.8492063492063493,1.0195638539103586
Internet=yes,"FamilySize=GT3, School=GP",0.5417721518987342,0.6504559270516718,1.0195638539103586
Absences=Low,Address=U,0.3670886075949367,0.7923497267759563,1.0194727754934942
Result=Pass,Internet=yes,0.569620253164557,0.8490566037735849,1.0193840683603832
Internet=yes,Result=Pass,0.569620253164557,0.6838905775075989,1.0193840683603832
"Activities=no, Address=U",Result=Pass,0.2683544303797468,0.6838709677419355,1.0193548387096774
"School=GP, StudyTime=<2 hrs",SchoolSupport=no,0.2,0.8876404494382023,1.0192383067677033
"AgeGroup=<=16, Romantic=no",Internet=yes,0.29873417721518986,0.8489208633093525,1.0192210972863047
"Internet=yes, Sex=M",Failures=0,0.3240506329113924,0.8050314465408805,1.0191904531527174
"FamilySupport=yes, School=GP",Romantic=no,0.3848101265822785,0.6785714285714285,1.0191472026072785
"Absences=Low, SchoolSupport=no",FamilySize=GT3,0.2936708860759494,0.7250000000000001,1.0191281138790036
"Failures=0, School=GP",FamilySize=GT3,0.5139240506329114,0.725,1.0191281138790036
FamilySize=GT3,"Failures=0, School=GP",0.5139240506329114,0.7224199288256227,1.0191281138790034
"Activities=yes, SchoolSupport=no",Internet=yes,0.369620253164557,0.8488372093023256,1.0191206616243726
FamilySize=LE3,"Failures=0, SchoolSupport=no",0.20253164556962025,0.7017543859649124,1.019091847265222
FamilySupport=no,"Address=U, SchoolSupport=no",0.26582278481012656,0.6862745098039215,1.0190918472652217
"Activities=no, Internet=yes",Result=Pass,0.27341772151898736,0.6835443037974683,1.0188679245283019
Result=Pass,"Internet=yes, School=GP",0.5139240506329114,0.7660377358490565,1.0188043961628865
"Internet=yes, School=GP",Result=Pass,0.5139240506329114,0.6835016835016834,1.0188043961628865
FamilySupport=yes,"School=GP, SchoolSupport=no",0.4708860759493671,0.768595041322314,1.0187753064507183
Activities=yes,"Failures=0, SchoolSupport=no",0.3569620253164557,0.7014925373134328,1.0187115891132572
G1Level=Medium,"Internet=yes, School=GP",0.36455696202531646,0.7659574468085106,1.0186976144422952
"Internet=yes, Sex=F",School=GP,0.38734177215189874,0.9,1.018624641833811
G2Level=Medium,HigherEducation=yes,0.44556962025316454,0.9670329670329669,1.0186080586080586
"Failures=0, G2Level=Low",HigherEducation=yes,0.22278481012658227,0.9670329670329669,1.0186080586080586
"G2Level=Medium, StudyTime=2-5 hrs",HigherEducation=yes,0.22278481012658227,0.9670329670329669,1.0186080586080586
"Failures=0, Romantic=no",Address=U,0.43291139240506327,0.7916666666666666,1.0185939196525515
"Failures=0, Sex=M",Address=U,0.28860759493670884,0.7916666666666666,1.0185939196525515
"G1Level=Medium, G2Level=Medium",Address=U,0.28860759493670884,0.7916666666666666,1.0185939196525515
FamilySupport=yes,HigherEducation=yes,0.5924050632911393,0.9669421487603306,1.018512396694215
"G2Level=Medium, Romantic=no",HigherEducation=yes,0.29620253164556964,0.9669421487603306,1.018512396694215
"Absences=Medium, Internet=yes",HigherEducation=yes,0.29620253164556964,0.9669421487603306,1.018512396694215
"Failures=0, FamilySupport=no",Address=U,0.23037974683544304,0.7913043478260869,1.0181277439456167
"FamilySize=GT3, Sex=M",Internet=yes,0.2683544303797468,0.8479999999999999,1.0181155015197567
Absences=Medium,"Internet=yes, SchoolSupport=no",0.27341772151898736,0.7397260273972602,1.0180898286477973
Activities=no,SchoolSupport=no,0.43544303797468353,0.8865979381443299,1.018041237113402
G2Level=Medium,Address=U,0.36455696202531646,0.7912087912087912,1.0180047965064252
"AgeGroup=<=16, StudyTime=2-5 hrs",Internet=yes,0.19746835443037974,0.8478260869565217,1.017906700145368
"Romantic=no, Sex=M",Address=U,0.2683544303797468,0.791044776119403,1.017793767319753
Address=R,SchoolSupport=no,0.19746835443037974,0.8863636363636364,1.0177721987315012
"Activities=no, FamilySupport=yes",School=GP,0.2708860759493671,0.8991596638655462,1.0176735450627241
"Romantic=no, School=GP",HigherEducation=yes,0.5772151898734177,0.9661016949152542,1.0176271186440677
"G1Level=Medium, Romantic=no",HigherEducation=yes,0.28860759493670884,0.9661016949152542,1.0176271186440677
"G1Level=Medium, Internet=yes",SchoolSupport=no,0.35443037974683544,0.8860759493670886,1.0174418604651163
"Activities=no, Address=U",Romantic=no,0.26582278481012656,0.6774193548387096,1.0174169017539556
"Activities=no, SchoolSupport=no",Address=U,0.34430379746835443,0.7906976744186047,1.0173471706688888
Sex=M,"Failures=0, SchoolSupport=no",0.33164556962025316,0.7005347593582887,1.017320698332809
FamilySize=LE3,SchoolSupport=no,0.25569620253164554,0.8859649122807017,1.0173143614851081
Romantic=no,HigherEducation=yes,0.6430379746835443,0.9657794676806083,1.0172877059569074
HigherEducation=yes,Romantic=no,0.6430379746835443,0.6773333333333333,1.0172877059569074
"FamilySupport=yes, SchoolSupport=no",HigherEducation=yes,0.49873417721518987,0.9656862745098039,1.0171895424836601
"Failures=0, SchoolSupport=no",Address=U,0.5443037974683544,0.7904411764705882,1.0170171488790956
Address=U,"Failures=0, SchoolSupport=no",0.5443037974683544,0.7003257328990228,1.0170171488790956
"G2Level=Medium, Result=Pass",HigherEducation=yes,0.4253164556962025,0.9655172413793103,1.0170114942528736
"Activities=no, G2Level=Medium",HigherEducation=yes,0.21265822784810126,0.9655172413793103,1.0170114942528736
"Activities=yes, AgeGroup=17-18",Internet=yes,0.18227848101265823,0.8470588235294118,1.0169855176112998
G2Level=Medium,"Address=U, School=GP",0.3392405063291139,0.7362637362637362,1.0168677476369783
"Romantic=no, Sex=F",Result=Pass,0.22278481012658227,0.6821705426356589,1.016820242796548
FamilySupport=no,"HigherEducation=yes, SchoolSupport=no",0.3240506329113924,0.8366013071895425,1.0167923579688285
"Failures=0, HigherEducation=yes",School=GP,0.6936708860759494,0.898360655737705,1.0167692235426746
School=GP,"Failures=0, HigherEducation=yes",0.6936708860759494,0.7851002865329513,1.0167692235426746
"G1Level=Medium, Romantic=no",School=GP,0.2683544303797468,0.8983050847457628,1.0167063280073818
"Activities=yes, HigherEducation=yes",FamilySize=GT3,0.3569620253164557,0.7230769230769231,1.0164248562825076
"AgeGroup=17-18, Result=Pass",HigherEducation=yes,0.27848101265822783,0.9649122807017544,1.016374269005848
"Address=U, G1Level=Medium",SchoolSupport=no,0.33164556962025316,0.8851351351351351,1.0163615650534255
"Activities=no, FamilySize=GT3",Address=U,0.2759493670886076,0.7898550724637683,1.0162630411178777
"Sex=F, StudyTime=2-5 hrs",HigherEducation=yes,0.2759493670886076,0.9646017699115045,1.0160471976401182
"Activities=yes, Result=Pass",Romantic=no,0.23291139240506328,0.676470588235294,1.0159919481100423
"HigherEducation=yes, Romantic=no",School=GP,0.5772151898734177,0.8976377952755905,1.0159510863434333
School=GP,"HigherEducation=yes, Romantic=no",0.5772151898734177,0.653295128939828,1.0159510863434333
"AgeGroup=17-18, School=GP",Internet=yes,0.30632911392405066,0.8461538461538463,1.015898994622399
G2Level=Medium,Internet=yes,0.389873417721519,0.8461538461538461,1.0158989946223989
"Activities=yes, Internet=yes",Address=U,0.34177215189873417,0.7894736842105263,1.0157723298474197
G2Level=Medium,"Internet=yes, School=GP",0.3518987341772152,0.7637362637362637,1.0157435157435157
Failures=0,School=GP,0.7088607594936709,0.8974358974358975,1.0157225773271619
School=GP,Failures=0,0.7088607594936709,0.8022922636103151,1.0157225773271619
"Romantic=no, SchoolSupport=no",HigherEducation=yes,0.5468354430379747,0.9642857142857143,1.0157142857142858
"Activities=no, Sex=F",HigherEducation=yes,0.27341772151898736,0.9642857142857143,1.0157142857142858
Romantic=no,School=GP,0.5974683544303797,0.897338403041825,1.0156122326691142
School=GP,Romantic=no,0.5974683544303797,0.6762177650429798,1.0156122326691142
"Failures=0, HigherEducation=yes",Internet=yes,0.6531645569620254,0.8459016393442623,1.0155961931336888
Internet=yes,"Failures=0, HigherEducation=yes",0.6531645569620254,0.78419452887538,1.0155961931336888
Absences=Medium,"HigherEducation=yes, SchoolSupport=no",0.30886075949367087,0.8356164383561643,1.0155953635405688
Romantic=no,FamilySize=GT3,0.4810126582278481,0.7224334600760457,1.015520344235011
FamilySize=GT3,Romantic=no,0.4810126582278481,0.6761565836298933,1.015520344235011
StudyTime=2-5 hrs,"HigherEducation=yes, School=GP",0.4278481012658228,0.8535353535353535,1.015501399537544
"FamilySupport=yes, Romantic=no",Result=Pass,0.2759493670886076,0.6812500000000001,1.0154481132075472
"FamilySupport=yes, SchoolSupport=no",Address=U,0.40759493670886077,0.7892156862745099,1.0154403781056398
"FamilySize=GT3, Result=Pass",Address=U,0.369620253164557,0.7891891891891892,1.015406285764592
"Activities=yes, School=GP",Address=U,0.369620253164557,0.7891891891891892,1.015406285764592
"Absences=Low, Result=Pass",SchoolSupport=no,0.2708860759493671,0.884297520661157,1.0153997693638286
"G1Level=Medium, SchoolSupport=no",Address=U,0.33164556962025316,0.789156626506024,1.0153643891527018
"G2Level=Low, Sex=F",HigherEducation=yes,0.20253164556962025,0.963855421686747,1.015261044176707
"Failures=0, G1Level=Medium",SchoolSupport=no,0.3670886075949367,0.8841463414634146,1.015226176971072
"Absences=Medium, School=GP",FamilySize=GT3,0.23037974683544304,0.7222222222222223,1.0152234084618428
"AgeGroup=17-18, Romantic=no",FamilySize=GT3,0.19746835443037974,0.7222222222222222,1.0152234084618426
"Result=Pass, SchoolSupport=no",Address=U,0.47341772151898737,0.7890295358649789,1.015200868621064
"Activities=yes, School=GP",Result=Pass,0.3189873417721519,0.681081081081081,1.0151963284038754
G2Level=Medium,"HigherEducation=yes, SchoolSupport=no",0.3848101265822785,0.8351648351648351,1.0150464919695688
"Absences=Low, Romantic=no",School=GP,0.28607594936708863,0.896825396825397,1.0150316095874836
"Romantic=no, StudyTime=2-5 hrs",School=GP,0.28607594936708863,0.896825396825397,1.0150316095874836
FamilySize=GT3,School=GP,0.6379746835443038,0.8967971530249109,1.0149996431084234
School=GP,FamilySize=GT3,0.6379746835443038,0.7220630372492836,1.0149996431084234
"G1Level=Medium, HigherEducation=yes",Internet=yes,0.38734177215189874,0.845303867403315,1.0148785034173538
"FamilySize=GT3, StudyTime=2-5 hrs",Failures=0,0.26582278481012656,0.8015267175572518,1.0147533763945977
"Result=Pass, Sex=F",FamilySize=GT3,0.2430379746835443,0.7218045112781954,1.014636234714901
Sex=F,Address=U,0.4151898734177215,0.7884615384615384,1.0144700576296666
"G1Level=Medium, Result=Pass",HigherEducation=yes,0.3949367088607595,0.9629629629629629,1.0143209876543209
"AgeGroup=17-18, G2Level=Medium",HigherEducation=yes,0.19746835443037974,0.9629629629629629,1.0143209876543209
"School=GP, StudyTime=2-5 hrs",Failures=0,0.3569620253164557,0.8011363636363636,1.0142591783216783
Activities=no,"Address=U, Internet=yes",0.3392405063291139,0.6907216494845361,1.0142566971984823
"Failures=0, FamilySize=GT3",Address=U,0.4430379746835443,0.7882882882882882,1.0142471461689702
"Activities=no, Internet=yes",FamilySize=GT3,0.28860759493670884,0.7215189873417721,1.0142348754448398
Romantic=yes,"School=GP, SchoolSupport=no",0.25569620253164554,0.765151515151515,1.0142109009558673
Activities=no,Romantic=no,0.33164556962025316,0.6752577319587628,1.014170357884834
G1Level=Medium,HigherEducation=yes,0.4582278481012658,0.9627659574468086,1.014113475177305
"Failures=0, FamilySupport=yes",Romantic=no,0.3367088607594937,0.6751269035532995,1.0139738665534346
"Failures=0, Internet=yes",SchoolSupport=no,0.5924050632911393,0.8830188679245283,1.0139315489249672
SchoolSupport=no,"Failures=0, Internet=yes",0.5924050632911393,0.680232558139535,1.0139315489249672
"Activities=yes, Sex=F",School=GP,0.21772151898734177,0.8958333333333334,1.0139087870105061
"G2Level=Medium, Sex=F",School=GP,0.21772151898734177,0.8958333333333334,1.0139087870105061
G1Level=Medium,SchoolSupport=no,0.42025316455696204,0.8829787234042554,1.0138854527461654
G1Level=Medium,"Address=U, School=GP",0.3493670886075949,0.7340425531914894,1.0138000297574765
"Absences=Low, SchoolSupport=no",Romantic=no,0.27341772151898736,0.675,1.0137832699619773
"FamilySize=GT3, G1Level=Medium",HigherEducation=yes,0.3240506329113924,0.9624060150375939,1.013734335839599
"Activities=yes, FamilySupport=yes",Romantic=no,0.21012658227848102,0.6747967479674797,1.0134780055024886
Romantic=yes,"HigherEducation=yes, Internet=yes",0.2683544303797468,0.803030303030303,1.0134088488721076
"HigherEducation=yes, Result=Pass",School=GP,0.5848101265822785,0.8953488372093023,1.0133604317984939
School=GP,"HigherEducation=yes, Result=Pass",0.5848101265822785,0.66189111747851,1.0133604317984939
"G2Level=Medium, SchoolSupport=no",HigherEducation=yes,0.3848101265822785,0.9620253164556961,1.0133333333333332
"Romantic=yes, Sex=F",HigherEducation=yes,0.19240506329113924,0.9620253164556961,1.0133333333333332
G2Level=Low,"FamilySize=GT3, HigherEducation=yes",0.25316455696202533,0.684931506849315,1.013288184290185
Sex=F,"HigherEducation=yes, Internet=yes",0.42278481012658226,0.8028846153846153,1.013224993855984
"Absences=Low, G1Level=Medium",SchoolSupport=no,0.189873417721519,0.8823529411764706,1.0131668946648427
"Activities=yes, Result=Pass",FamilySize=GT3,0.2481012658227848,0.7205882352941176,1.012926522922336
G1Level=Medium,Address=U,0.37468354430379747,0.7872340425531915,1.012890706216647
FamilySize=GT3,"Internet=yes, School=GP",0.5417721518987342,0.7615658362989324,1.01285692033023
"Internet=yes, School=GP",FamilySize=GT3,0.5417721518987342,0.7205387205387205,1.0128569203302298
"Activities=yes, FamilySupport=no",HigherEducation=yes,0.189873417721519,0.9615384615384616,1.012820512820513
"Failures=0, Result=Fail",HigherEducation=yes,0.189873417721519,0.9615384615384616,1.012820512820513
"Activities=no, HigherEducation=yes",Failures=0,0.36455696202531646,0.8,1.012820512820513
"Activities=no, Address=U",Failures=0,0.3139240506329114,0.8,1.012820512820513
"FamilySize=GT3, FamilySupport=yes",HigherEducation=yes,0.4430379746835443,0.9615384615384615,1.0128205128205128
FamilySize=LE3,"HigherEducation=yes, SchoolSupport=no",0.24050632911392406,0.8333333333333334,1.0128205128205128
"FamilySupport=no, Internet=yes",Failures=0,0.2430379746835443,0.7999999999999999,1.0128205128205128
"Activities=no, StudyTime=2-5 hrs",Failures=0,0.19240506329113924,0.7999999999999999,1.0128205128205128
"HigherEducation=yes, Sex=M",School=GP,0.38734177215189874,0.8947368421052633,1.0126677725833209
"G2Level=Low, Internet=yes",School=GP,0.2582278481012658,0.8947368421052632,1.0126677725833206
"G1Level=Low, Internet=yes",School=GP,0.2582278481012658,0.8947368421052632,1.0126677725833206
G1Level=Medium,"HigherEducation=yes, School=GP",0.4050632911392405,0.851063829787234,1.012560881825173
"G1Level=Medium, SchoolSupport=no",Internet=yes,0.35443037974683544,0.8433734939759036,1.012560881825173
"FamilySize=GT3, Result=Pass",Internet=yes,0.3949367088607595,0.8432432432432433,1.012404501766204
"Absences=Medium, Failures=0",School=GP,0.27848101265822783,0.8943089430894309,1.0121834742702727
"SchoolSupport=no, Sex=M",Internet=yes,0.3670886075949367,0.8430232558139535,1.0121403831200961
"FamilySize=GT3, G1Level=Low",School=GP,0.23544303797468355,0.8942307692307692,1.0120949966938504
"Address=U, Romantic=no",HigherEducation=yes,0.4962025316455696,0.9607843137254902,1.0120261437908498
"Result=Pass, School=GP",SchoolSupport=no,0.5265822784810127,0.8813559322033899,1.012022073314939
"Absences=Medium, FamilySupport=yes",School=GP,0.19240506329113924,0.8941176470588235,1.0119669644362042
G2Level=Medium,"Address=U, SchoolSupport=no",0.3139240506329114,0.6813186813186813,1.0117326282739816
"FamilySupport=yes, HigherEducation=yes",Address=U,0.46582278481012657,0.7863247863247862,1.0117208162810767
"Result=Pass, Romantic=no",SchoolSupport=no,0.41265822784810124,0.8810810810810811,1.0117064739157762
"FamilySize=GT3, Result=Pass",SchoolSupport=no,0.41265822784810124,0.8810810810810811,1.0117064739157762
"Absences=Medium, Address=U",Internet=yes,0.23037974683544304,0.8425925925925926,1.0116233254531126
"Absences=Medium, Result=Pass",Internet=yes,0.23037974683544304,0.8425925925925926,1.0116233254531126
"FamilySize=LE3, HigherEducation=yes",Internet=yes,0.23037974683544304,0.8425925925925926,1.0116233254531126
"SchoolSupport=no, StudyTime=2-5 hrs",Result=Pass,0.28860759493670884,0.6785714285714286,1.011455525606469
"School=GP, StudyTime=2-5 hrs",HigherEducation=yes,0.4278481012658228,0.9602272727272728,1.0114393939393942
"Failures=0, G1Level=Medium",FamilySize=GT3,0.29873417721518986,0.7195121951219512,1.0114139397621733
Absences=Medium,"HigherEducation=yes, Internet=yes",0.29620253164556964,0.8013698630136986,1.011313405400674
"AgeGroup=<=16, Romantic=no",FamilySize=GT3,0.25316455696202533,0.7194244604316548,1.011290611638803
"Activities=no, Failures=0",HigherEducation=yes,0.36455696202531646,0.96,1.0112
"Result=Fail, Sex=F",HigherEducation=yes,0.18227848101265823,0.96,1.0112
FamilySupport=no,Romantic=no,0.2607594936708861,0.6732026143790849,1.011083774447675
FamilySize=LE3,"Failures=0, HigherEducation=yes",0.22531645569620254,0.780701754385965,1.0110727638769055
"Activities=yes, G2Level=Medium",Internet=yes,0.20253164556962025,0.8421052631578947,1.0110382338825787
"G1Level=Medium, StudyTime=2-5 hrs",SchoolSupport=no,0.20506329113924052,0.8804347826086957,1.0109643579373104
"Absences=Low, Romantic=no",Address=U,0.25063291139240507,0.7857142857142858,1.0109353187529084
"G2Level=Low, School=GP",Address=U,0.25063291139240507,0.7857142857142858,1.0109353187529084
"FamilySize=GT3, StudyTime=2-5 hrs",School=GP,0.29620253164556964,0.8931297709923665,1.0108488812091254
StudyTime=2-5 hrs,HigherEducation=yes,0.4810126582278481,0.9595959595959596,1.0107744107744108
"G2Level=Medium, Romantic=no",FamilySize=GT3,0.22025316455696203,0.7190082644628099,1.0107055674833092
Absences=Medium,"HigherEducation=yes, School=GP",0.3139240506329114,0.8493150684931506,1.0104802772734773
"Absences=Low, Failures=0",SchoolSupport=no,0.3341772151898734,0.88,1.0104651162790699
"FamilySupport=yes, Sex=M",SchoolSupport=no,0.22278481012658227,0.8799999999999999,1.0104651162790697
"Absences=Low, Internet=yes",Result=Pass,0.25569620253164554,0.6778523489932885,1.0103836900088639
"Activities=no, School=GP",Internet=yes,0.3493670886075949,0.8414634146341463,1.0102676254726073
"Address=U, Sex=F",Internet=yes,0.3493670886075949,0.8414634146341463,1.0102676254726073
StudyTime=2-5 hrs,Failures=0,0.4,0.797979797979798,1.0102628852628852
"Absences=Low, FamilySize=GT3",Address=U,0.2683544303797468,0.7851851851851852,1.0102545542284955
FamilySupport=yes,Address=U,0.4810126582278481,0.7851239669421487,1.010175788085175
"FamilySize=GT3, G1Level=Medium",SchoolSupport=no,0.29620253164556964,0.8796992481203008,1.0101197761846477
"FamilySize=LE3, HigherEducation=yes",SchoolSupport=no,0.24050632911392406,0.8796296296296297,1.010039836347976
"Failures=0, StudyTime=2-5 hrs",School=GP,0.3569620253164557,0.8924050632911392,1.0100286532951288
"SchoolSupport=no, Sex=F",Address=U,0.34177215189873417,0.7848837209302325,1.0098666767669116
Activities=yes,"HigherEducation=yes, SchoolSupport=no",0.42278481012658226,0.8308457711442785,1.009797168006123
"G2Level=Medium, SchoolSupport=no",Address=U,0.3139240506329114,0.7848101265822784,1.009771986970684
"Absences=Medium, HigherEducation=yes",FamilySize=GT3,0.2582278481012658,0.7183098591549296,1.0097238233672499
"G2Level=Medium, Result=Pass",SchoolSupport=no,0.38734177215189874,0.8793103448275862,1.0096732157177226
"G2Level=Medium, HigherEducation=yes",School=GP,0.39746835443037976,0.8920454545454546,1.0096216462620473
"School=GP, StudyTime=2-5 hrs",Internet=yes,0.37468354430379747,0.8409090909090909,1.009602100027632
FamilySize=GT3,"School=GP, SchoolSupport=no",0.5417721518987342,0.7615658362989324,1.0094580716042896
"School=GP, SchoolSupport=no",FamilySize=GT3,0.5417721518987342,0.7181208053691275,1.0094580716042896
"G1Level=Medium, G2Level=Medium",HigherEducation=yes,0.3493670886075949,0.9583333333333333,1.0094444444444444
"FamilySupport=yes, Result=Pass",SchoolSupport=no,0.3493670886075949,0.8789808917197451,1.009294919271219
"Address=U, Sex=M",Failures=0,0.28860759493670884,0.7972027972027972,1.0092791823561054
Sex=F,"Address=U, School=GP",0.3848101265822785,0.7307692307692307,1.0092791823561054
"FamilySupport=no, School=GP",Romantic=no,0.21265822784810126,0.6719999999999999,1.0092775665399238
Absences=Low,"Address=U, HigherEducation=yes",0.3468354430379747,0.7486338797814207,1.0092504522650554
"FamilySupport=yes, StudyTime=2-5 hrs",Romantic=no,0.21772151898734177,0.671875,1.0090898288973384
"Activities=no, FamilySupport=yes",HigherEducation=yes,0.28860759493670884,0.9579831932773109,1.009075630252101
G1Level=Medium,Internet=yes,0.4,0.8404255319148937,1.0090215352777598
"Activities=yes, G1Level=Medium",Internet=yes,0.2,0.8404255319148937,1.0090215352777598
"Activities=no, G1Level=Medium",Internet=yes,0.2,0.8404255319148937,1.0090215352777598
"Activities=yes, HigherEducation=yes",Result=Pass,0.3341772151898734,0.6769230769230768,1.00899854862119
"FamilySize=GT3, Romantic=no",HigherEducation=yes,0.4607594936708861,0.9578947368421052,1.0089824561403509
"FamilySize=LE3, Internet=yes",HigherEducation=yes,0.23037974683544304,0.9578947368421052,1.0089824561403509
"G1Level=Medium, SchoolSupport=no",HigherEducation=yes,0.40253164556962023,0.9578313253012047,1.0089156626506024
"FamilySize=GT3, HigherEducation=yes",School=GP,0.6025316455696202,0.8913857677902621,1.0088750093901246
School=GP,"FamilySize=GT3, HigherEducation=yes",0.6025316455696202,0.6819484240687679,1.0088750093901246
Romantic=no,"Failures=0, Internet=yes",0.4506329113924051,0.6768060836501901,1.0088241624219816
"Failures=0, Internet=yes",Romantic=no,0.4506329113924051,0.6716981132075471,1.0088241624219814
"Failures=0, Romantic=no",FamilySize=GT3,0.3924050632911392,0.7175925925925926,1.0087155660999076
"G1Level=Medium, HigherEducation=yes",SchoolSupport=no,0.40253164556962023,0.8784530386740331,1.0086888089425672
"FamilySize=GT3, FamilySupport=yes",Failures=0,0.3670886075949367,0.7967032967032968,1.0086468019160328
Activities=yes,Result=Pass,0.34430379746835443,0.6766169154228855,1.0085421946869424
"Activities=no, G1Level=Medium",HigherEducation=yes,0.22784810126582278,0.9574468085106383,1.0085106382978724
"Absences=Low, Failures=0",Internet=yes,0.3189873417721519,0.8399999999999999,1.0085106382978721
"FamilySize=GT3, Sex=F",School=GP,0.3518987341772152,0.891025641025641,1.0084674160605391
"Sex=F, StudyTime=2-5 hrs",Failures=0,0.22784810126582278,0.7964601769911503,1.0083390061266166
"FamilySupport=yes, SchoolSupport=no",Result=Pass,0.3493670886075949,0.676470588235294,1.0083240843507213
G1Level=Medium,"School=GP, SchoolSupport=no",0.3620253164556962,0.7606382978723404,1.0082286163072969
